CustomerID,Region,ContractType,age_missing,Age_imputed,is_male,MonthlyCharges_clean,charge_invalid,tenure_months,signup_year,signed_up_in_window,call_mean,call_median,call_min,call_max,call_sd,call_cv,call_slope,call_rel_slope,call_halfratio,call_last_minus_first,call_trend_r2,call_declining,data_mean,data_median,data_min,data_max,data_sd,data_cv,data_slope,data_rel_slope,data_halfratio,data_last_minus_first,data_trend_r2,data_declining,sms_mean,sms_median,sms_min,sms_max,sms_sd,sms_cv,sms_slope,sms_rel_slope,sms_halfratio,sms_last_minus_first,sms_trend_r2,sms_declining,comp_mean,comp_median,comp_min,comp_max,comp_sd,comp_cv,comp_slope,comp_rel_slope,comp_halfratio,comp_last_minus_first,comp_trend_r2,comp_declining,n_zero_data_months,n_complaint_months,complaints_total,call_hours,complaints_per_call_hour,data_per_call_min,sms_per_call_min,zero_data_complaint_interaction,Churn,dq_dup_conflict
CUST_7016,Urban,Monthly,1,43.0,0,38.9,0,37.0,2020,0,512.2299999999999,516.78,402.64,583.54,48.701003069752076,0.09507643650264937,-3.4251048951049237,-0.006686654227797912,0.9652792250029997,-77.49999999999994,0.05894225294607324,1,10.821666666666665,10.5,5.41,13.94,2.53047700817235,0.23383431463166646,0.04244755244755223,0.003922459798018072,0.9425571340333542,-4.16,0.0033531679563053103,0,19.75,16.0,0.0,45.0,14.370832729293502,0.7276371002173925,-1.1363636363636374,-0.057537399309551256,0.6153846153846154,15.0,0.07451188980493936,1,0.5833333333333334,0.0,0.0,4.0,1.114924013354971,1.9112983086085216,-0.05244755244755246,-0.08991008991008993,1.0,0.0,0.02637027776692581,1,0,4,7,102.44599999999998,0.06832868047556763,0.021126577253707646,0.03855689826835602,0,0,0
CUST_7017,Suburban,Yearly,1,43.0,0,41.23,0,13.0,2022,0,475.10833333333335,464.175,408.67,607.02,51.71598057875555,0.10885092293776272,-5.42713286713288,-0.011422937646781357,0.9099359195204301,-40.389999999999986,0.13123394137121405,1,8.262500000000001,6.775,4.76,15.34,3.5425464593518976,0.42874994969463204,-0.1459790209790211,-0.01766765760714325,0.9992500937382826,-8.68,0.020235063687521242,1,30.0,27.5,2.0,48.0,15.748015748023622,0.5249338582674541,-0.2797202797202811,-0.009324009324009369,0.9545454545454546,-35.0,0.00375968117903602,1,0.5,0.0,0.0,3.0,0.8660254037844386,1.7320508075688772,0.06993006993006988,0.13986013986013976,3.0,-1.0,0.07770007770007771,0,0,4,6,95.02166666666668,0.06314349358918141,0.017390770526020383,0.06314349358918141,0,0,0
CUST_7018,Suburban,Monthly,0,62.0,1,43.02,0,32.0,2021,0,501.28583333333336,491.405,412.29,621.46,63.3119167901185,0.1262990345630191,5.562692307692299,0.011096847223275409,1.1321987978562758,195.58000000000004,0.09199282242296244,0,10.284166666666666,9.335,7.53,14.73,2.3594895575573593,0.22942933871394794,0.022972027972027617,0.0022337277016800214,0.9792854998498949,-3.7200000000000006,0.0011295809122984807,0,27.333333333333332,27.0,2.0,48.0,14.907119849998596,0.545382433536534,-1.5734265734265742,-0.057564386832679545,0.7209302325581396,-19.0,0.1327578671328672,1,0.5,0.0,0.0,2.0,0.6454972243679028,1.2909944487358056,-0.034965034965035016,-0.06993006993007003,0.0,0.0,0.034965034965034975,1,0,5,6,100.25716666666668,0.05984609579032587,0.020515574115233654,0.054526442831185795,0,0,0
CUST_7019,Rural,Prepaid,0,39.0,1,38.22,0,44.0,2020,0,325.1558333333333,315.62,262.97,446.33,48.80452104370614,0.15009578805149165,-5.680594405594412,-0.01747037519628613,0.8382170630001127,-149.94,0.16144412473112058,1,11.390833333333333,11.2,6.36,16.14,2.783003348702421,0.24431955654714357,-0.18017482517482591,-0.015817527998375235,0.9712520150456743,0.7799999999999994,0.04994770663698765,1,32.833333333333336,31.0,18.0,49.0,11.081766806586193,0.33751574030211756,-0.034965034965036404,-0.0010649249227929869,0.9339622641509433,6.0,0.00011863278092637971,1,0.75,0.5,0.0,4.0,1.0897247358851685,1.452966314513558,-0.20629370629370639,-0.2750582750582752,0.0,-1.0,0.42706416390626933,1,0,6,9,65.03116666666666,0.13839517974714688,0.03503192059192131,0.1009772237414368,0,0,0
CUST_7020,Urban,Prepaid,0,49.0,1,72.05,0,30.0,2021,0,683.4883333333333,682.345,600.54,778.65,45.57556835142657,0.06668082852147181,0.30321678321675616,0.00044363124932650323,0.9883994587067799,106.49000000000001,0.0005274691656180457,0,8.9775,8.795,1.85,14.41,3.6009029538899453,0.401103085924806,0.4210139860139854,0.04689657321236262,1.8013555787278412,4.15,0.1629014701695091,0,28.583333333333332,30.5,10.0,46.0,10.750645975423472,0.37611589418391156,-0.7937062937062948,-0.027768150217129847,0.8152173913043478,-4.0,0.06495391287796504,1,0.5833333333333334,0.0,0.0,3.0,0.9537935951882998,1.6350747346085137,0.024475524475524462,0.04195804195804193,,1.0,0.007847114717343728,0,0,4,7,136.69766666666666,0.05120789674537239,0.013134825515188017,0.041819782342054114,0,0,0
CUST_7021,Rural,Prepaid,1,43.0,0,40.75,0,54.0,2019,0,418.60666666666674,415.61,354.23,496.89,43.25774079732885,0.10333743879854321,5.261608391608374,0.01256933730536631,1.161859932905105,10.45999999999998,0.17630481219898245,0,8.540833333333333,7.3149999999999995,2.47,16.18,3.6899061829386515,0.4320311659212003,0.5096153846153841,0.059668110209626396,1.5977071391349664,-1.0099999999999998,0.22730511233324147,0,24.583333333333332,24.0,7.0,48.0,14.144836120962621,0.5753831642425473,-1.493006993006993,-0.06073248785113192,0.7142857142857143,-1.0,0.13276470501141635,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890507,1.5362291495737217,0.08741258741258737,0.20979020979020968,,1.0,0.22223539172691714,0,0,4,5,83.72133333333335,0.05972193467216638,0.020403003615167774,0.058726569094296945,0,0,0
CUST_7022,Suburban,Monthly,1,43.0,0,10.58,0,7.0,2023,1,429.4925,444.82500000000005,325.89,504.91,52.59699629018752,0.12246313099806753,4.9711538461538245,0.011574483480279224,1.1121612624264363,59.14999999999998,0.10645040367204468,0,11.939166666666667,11.475,7.87,16.68,2.637591888867992,0.22091926199773787,0.3891958041958033,0.032598238642769874,1.4227812718378754,2.9800000000000004,0.25946327376464146,0,20.833333333333332,24.5,1.0,40.0,13.42158295019216,0.6442359816092237,-0.9300699300699312,-0.0446433566433567,0.5494505494505495,-14.0,0.057224040416021936,1,0.6666666666666666,0.0,0.0,3.0,1.0274023338281628,1.5411035007422442,-0.11888111888111891,-0.17832167832167836,0.0,-1.0,0.15955097534044899,1,0,4,8,85.8985,0.09313317461888158,0.027798312349264928,0.048506861780667494,0,0,0
CUST_7023,Rural,Monthly,0,22.0,0,25.46,0,52.0,2019,0,514.5016666666667,522.0799999999999,373.53,574.61,52.24472905364608,0.10154433394186495,-0.856503496503535,-0.0016647244353018649,1.0033642713138136,-21.650000000000034,0.0032027873861696595,1,12.045833333333333,10.965,6.71,18.42,3.4795125576564443,0.2888561099403482,0.013041958041957675,0.0010826945451642483,1.226918075422627,5.870000000000001,0.00016741854850879306,0,28.75,32.0,5.0,46.0,14.365032776386785,0.4996533139612795,-0.6538461538461556,-0.022742474916388023,0.7373737373737373,-13.0,0.024688385819127866,1,0.8333333333333334,1.0,0.0,3.0,0.8975274678557507,1.0770329614269007,-0.04895104895104899,-0.05874125874125878,0.5,-1.0,0.03544731130938028,1,0,7,10,102.90033333333332,0.0971814150261904,0.023412622570059702,0.05587931364005948,0,0,0
CUST_7024,Suburban,Prepaid,0,59.0,0,59.03,0,49.0,2019,0,196.985,188.14499999999998,135.82,279.74,43.508799014299015,0.22087366558011529,-1.6240559440559517,-0.008244566561189692,1.02568258321905,28.299999999999983,0.01660361181157699,1,9.361666666666666,9.135,1.12,16.28,3.8242141531154985,0.40849715005684517,-0.6705594405594408,-0.07162821156055982,0.5035335689045937,-3.7200000000000006,0.36639112460088535,1,24.916666666666668,24.5,7.0,46.0,13.762620470761453,0.5523459720706937,1.3251748251748237,0.05318427392005981,1.5411764705882354,16.0,0.11048386993391575,0,0.5,0.5,0.0,1.0,0.5,1.0,-0.013986013986014026,-0.027972027972028052,1.0,0.0,0.009324009324009324,1,0,6,6,39.397000000000006,0.15229586009086984,0.04752476922946755,0.12649017268658358,0,0,0
CUST_7025,Urban,Prepaid,0,49.0,0,56.76,0,40.0,2020,0,382.0183333333334,425.84000000000003,185.41,502.0,113.98405691391913,0.2983732637105177,-22.966643356643374,-0.06011921772509183,0.4406597130700004,-303.15999999999997,0.4837952762557634,1,8.9375,10.725000000000001,2.82,12.09,3.1741773868725947,0.3551527146151155,-0.6356293706293711,-0.0711193701403492,0.4069767441860465,-7.74,0.477859602735926,1,19.833333333333332,20.5,3.0,44.0,14.040615687671567,0.7079302027397429,0.622377622377621,0.03138038432156072,1.096774193548387,8.0,0.023414798531044834,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,0.03846153846153845,0.1538461538461538,,1.0,0.09401709401709403,0,0,3,3,76.40366666666667,0.0392651312546082,0.02339547403920405,0.05191722910331528,0,0,0
CUST_7026,Urban,Prepaid,0,27.0,1,42.12,0,31.0,2021,0,709.8266666666667,714.8050000000001,613.53,790.0,45.40146369397748,0.06396133848729851,6.492517482517434,0.009146623799027134,1.1073968276319892,92.56999999999994,0.2436920370886141,0,10.618333333333334,10.515,7.31,13.92,2.216900363620842,0.208780445483049,0.3669930069930067,0.03456220439425585,1.3404179950407367,3.88,0.3265713036991977,0,27.916666666666668,30.5,2.0,47.0,14.557119296832813,0.5214490494387873,0.40209790209790064,0.014403506940820321,1.0795454545454546,6.0,0.00909216950508119,0,0.3333333333333333,0.0,0.0,3.0,0.8498365855987974,2.5495097567963922,-0.12587412587412591,-0.37762237762237777,0.0,-3.0,0.2614308768154922,1,0,2,4,141.96533333333335,0.02817589270620057,0.014959051035933655,0.0393288502357383,0,0,0
CUST_7027,Urban,Prepaid,0,56.0,0,28.83,0,40.0,2020,0,367.4408333333333,362.70500000000004,316.03,436.97,36.22410625958294,0.098584868565006,-1.2859090909090927,-0.003499635789641669,0.9739896363519222,-30.980000000000018,0.01501688885520631,1,10.319166666666668,10.43,4.78,17.46,3.161174513619195,0.30634009661172845,0.22458041958041924,0.021763425946580237,1.0161290322580643,-0.27000000000000135,0.06014529030695514,0,24.5,24.0,4.0,48.0,13.677840960229554,0.5582792228665124,0.6713286713286699,0.027401170258313057,1.875,1.0,0.028707150310713785,0,0.6666666666666666,0.5,0.0,2.0,0.74535599249993,1.1180339887498951,-0.02097902097902099,-0.031468531468531485,0.0,-1.0,0.009440559440559434,1,0,6,8,73.48816666666666,0.10886106379938722,0.028083886521412752,0.06667740157712468,0,0,0
CUST_7028,Suburban,Prepaid,0,32.0,0,60.67,0,22.0,2022,0,347.21666666666664,386.24,175.97,471.49,101.62935799047222,0.2926972341683067,-18.151678321678347,-0.05227767000915379,0.474140880657642,-223.68,0.3801456281754302,1,9.241666666666667,8.795,3.9,16.23,3.9814880663166914,0.43081926777096746,-0.9213286713286721,-0.0996929130382693,0.392169728783902,-6.739999999999999,0.6381064397681041,1,31.333333333333332,33.5,15.0,45.0,9.69822435065077,0.3095177984250246,-0.7552447552447559,-0.024103556018449657,0.75,9.0,0.07226795649713551,1,0.5,0.0,0.0,3.0,0.8660254037844386,1.7320508075688772,-0.1188811188811189,-0.2377622377622378,0.0,0.0,0.22455322455322457,1,0,4,6,69.44333333333333,0.08640138242211876,0.02661642586281381,0.09024144386310182,0,1,0
CUST_7029,Rural,Prepaid,1,43.0,0,26.19,0,34.0,2021,0,506.3733333333333,499.655,424.36,583.0,40.149586617492766,0.07928850903975874,4.336923076923065,0.008564675095298065,1.0845341971519504,22.24000000000001,0.13904522322079896,0,10.635,10.879999999999999,6.29,16.75,3.033508694564761,0.28523824114384216,0.2472027972027967,0.023244268660347598,1.1426502534395366,-1.5799999999999992,0.07913544787979367,0,18.833333333333332,10.5,1.0,44.0,17.831775632903813,0.9468199451099371,-1.4545454545454546,-0.07723250201126308,0.7831325301204819,-33.0,0.07929032616723714,1,0.25,0.0,0.0,2.0,0.5951190357119042,2.3804761428476167,-0.08041958041958043,-0.3216783216783217,0.0,0.0,0.21760592348827648,1,0,2,3,101.27466666666666,0.029622412975933436,0.021002290799936804,0.0371925851808942,0,0,0
CUST_7030,Urban,Prepaid,0,46.0,1,55.6,0,21.0,2022,0,351.085,353.63,269.46,414.11,44.20600647347976,0.1259125467436084,-2.6251048951049083,-0.007477120626358028,0.9747657657657658,-79.14000000000004,0.04202285446408142,1,9.516666666666666,8.850000000000001,4.79,14.82,3.1314355955198714,0.3290475231719655,-0.096573426573427,-0.010147820655701613,0.7307557117750438,-2.3499999999999996,0.011333997322858889,1,19.583333333333332,11.5,5.0,43.0,13.206427307270586,0.6743707561159449,1.0734265734265729,0.054813271834548406,2.4285714285714284,11.0,0.07872792149121037,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,0.02097902097902097,0.06293706293706292,1.0,0.0,0.023601398601398597,0,0,4,4,70.217,0.056966261731489526,0.027106446207233768,0.0557794646120835,0,0,0
CUST_7031,Suburban,Yearly,0,64.0,0,43.56,0,26.0,2021,0,435.6599999999999,440.5,377.38,500.81,42.49547936741822,0.09754276125285366,0.646783216783195,0.0014846054647734358,0.9763583605903764,-105.03000000000003,0.002760494016428636,0,10.045,10.265,3.37,17.28,4.053038983281557,0.40348820142175784,-0.4340559440559445,-0.043211144256440466,0.6417437252311756,-4.77,0.1366736036055835,1,31.833333333333332,40.0,2.0,48.0,15.507166801908797,0.4871361299028942,0.4825174825174812,0.01515761725185805,1.2886597938144329,3.0,0.011537613362725995,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,0.01748251748251746,0.06993006993006984,,0.0,0.019425019425019428,0,0,3,3,87.13199999999999,0.03443051921222973,0.02305697103245651,0.07306921299484309,0,0,0
CUST_7032,Rural,Prepaid,0,20.0,0,57.49,0,63.0,2018,0,591.965,588.54,528.96,666.98,35.62852076169688,0.06018687044284186,-1.8900000000000394,-0.0031927563284992176,0.9649911999737638,28.18999999999994,0.03353380362122205,1,9.020833333333332,8.315000000000001,2.41,15.12,3.491490747358338,0.3870474731482685,-0.4866783216783222,-0.05395048369644219,0.6608485499462944,-7.839999999999999,0.2315351884195608,1,23.166666666666668,22.0,5.0,41.0,11.208875451573583,0.4838363504276367,1.4195804195804185,0.06127685264375907,2.0238095238095237,30.0,0.19113961431007637,0,0.5,0.0,0.0,2.0,0.7637626158259734,1.5275252316519468,-0.08391608391608395,-0.1678321678321679,0.0,0.0,0.14385614385614384,1,0,4,6,118.393,0.05067867188093891,0.015238795086421212,0.03913519661916949,0,0,0
CUST_7033,Suburban,Yearly,0,36.0,0,42.4,0,57.0,2019,0,462.08583333333337,448.52,415.82,546.89,39.463615829084326,0.08540321512219265,5.904930069930051,0.012778859778785798,1.0650072444923284,103.85999999999996,0.2668029084567368,0,8.9975,8.344999999999999,4.87,12.47,2.484150173265162,0.2760933785234967,-0.20381118881118912,-0.0226519798623161,0.7948164146868251,-6.2299999999999995,0.08021491779464637,1,23.666666666666668,23.0,1.0,46.0,13.603512618274575,0.5747963078144186,-0.5524475524475535,-0.023342854328769865,1.0923076923076922,18.0,0.019653267776954357,1,0.8333333333333334,1.0,0.0,2.0,0.6871842709362768,0.824621125123532,-0.04895104895104895,-0.05874125874125874,0.3333333333333333,-1.0,0.060468942821883996,1,0,8,10,92.41716666666667,0.10820500520285732,0.019471490686254176,0.051217035796019134,0,1,0
CUST_7034,Suburban,Monthly,1,43.0,1,71.9,0,64.0,2018,0,562.4325,568.36,458.81,641.77,47.245465060151545,0.08400201812688908,2.909335664335657,0.005172773024915269,1.098635550955114,-6.480000000000018,0.04518790389441041,0,9.645000000000001,9.66,6.38,15.38,2.3561356073027717,0.24428570319365178,0.2592307692307687,0.026877218168042373,1.426054895534617,-1.5,0.14425382023049269,0,24.25,28.0,2.0,41.0,11.13646413065356,0.459235634253755,0.3601398601398585,0.014851128253190042,1.0819672131147542,-2.0,0.012462424187604765,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.06993006993006995,-0.20979020979020985,0.0,0.0,0.26223776223776224,1,0,4,4,112.4865,0.035559822734283666,0.0171487245136083,0.04311628506531895,0,1,0
CUST_7035,Urban,Monthly,0,45.0,1,22.33,0,14.0,2022,0,525.7591666666667,524.3050000000001,457.75,610.08,41.7906577395661,0.0794863131051437,2.7022027972027938,0.0051396208920804235,1.0769356761927222,-69.82000000000005,0.049823273332657965,0,10.905833333333334,10.795,7.71,14.82,2.318726152917205,0.2126133860701953,0.16996503496503462,0.015584781994195884,1.1769784172661872,2.92,0.06402875339089026,0,26.833333333333332,24.0,7.0,48.0,13.396724309405723,0.499256806561704,-1.9160839160839165,-0.07140685401554969,0.44067796610169485,-38.0,0.2437735612166814,1,0.5833333333333334,0.0,0.0,2.0,0.7592027982620249,1.3014905113063282,0.010489510489510469,0.017982017982017946,2.0,-1.0,0.0022748336001348042,0,0,5,7,105.15183333333334,0.06657040374949874,0.02074302080642119,0.05103730954128236,0,0,0
CUST_7036,Suburban,Prepaid,1,43.0,0,58.63,0,53.0,2019,0,423.3675,443.46000000000004,302.76,485.63,58.31003931928589,0.13772913442644014,0.602202797202776,0.0014224114916775049,0.9518866511140124,-13.019999999999982,0.0012710237325946356,0,8.624166666666667,8.86,5.71,11.83,1.8551390708575524,0.21510937143966205,0.24667832167832127,0.02860314871137168,1.222176422093982,2.3500000000000005,0.21069965139250185,0,24.5,29.0,2.0,47.0,16.388512236726474,0.6689188668051622,-3.0000000000000018,-0.1224489795918368,0.5,-42.0,0.3993174061433447,1,0.5,0.0,0.0,3.0,0.9574271077563381,1.9148542155126762,-0.03496503496503498,-0.06993006993006996,0.0,-1.0,0.015893197711379533,1,0,3,6,84.6735,0.07086042268242129,0.020370403176121616,0.057869345190644066,0,0,0
CUST_7037,Suburban,Monthly,1,43.0,0,44.81,0,24.0,2022,0,396.7466666666666,424.115,306.88,448.15,48.80401816335299,0.12301053106101206,8.433636363636335,0.021256981021398214,1.1802778201801252,132.98000000000002,0.3558552472880771,0,9.718333333333334,9.274999999999999,5.98,15.35,2.7651215565002243,0.28452631347970064,0.003916083916083185,0.0004029583861515882,0.9745141764893279,2.0999999999999996,2.390178385074647e-05,0,29.666666666666668,34.5,4.0,47.0,13.312483698477237,0.4487354055666484,-1.0209790209790233,-0.0344150231790682,0.5294117647058824,12.0,0.0700922901549861,1,0.6666666666666666,0.5,0.0,2.0,0.7453559924999299,1.118033988749895,-0.06293706293706296,-0.09440559440559444,0.5,0.0,0.08496503496503499,1,0,6,8,79.34933333333332,0.10082000268853342,0.024495059819868267,0.07477483532732895,0,0,0
CUST_7038,Rural,Prepaid,0,52.0,0,39.44,0,53.0,2019,0,511.0283333333334,504.68,445.23,582.31,37.546555730482396,0.07347255187510619,2.8076223776223443,0.005494064016585533,1.085968553715084,34.74999999999994,0.06663340002114095,0,9.200833333333334,8.41,4.96,14.22,3.071350024374009,0.3338121573452414,-0.018706293706294005,-0.0020331086357714702,0.9062727935813274,8.25,0.00044205027238119186,1,22.25,20.0,1.0,46.0,13.466780115033684,0.6052485444958959,0.5769230769230758,0.025929127052722507,1.6808510638297873,-10.0,0.021870719745504353,0,0.3333333333333333,0.0,0.0,1.0,0.47140452079103173,1.4142135623730954,0.0699300699300699,0.20979020979020968,3.0,1.0,0.26223776223776235,0,0,4,4,102.20566666666669,0.03913677323827445,0.018004546388491176,0.04353966022758033,0,0,0
CUST_7039,Urban,Prepaid,0,23.0,0,68.83,0,19.0,2022,0,639.7558333333335,651.85,552.32,687.69,43.73103102266805,0.06835581442816288,-7.477377622377648,-0.011687861575904837,0.8783831953530171,-77.36000000000001,0.34839666259055213,1,9.479166666666666,9.655000000000001,5.36,12.12,1.8459887067789864,0.1947416657700909,0.2947202797202795,0.03109137016829322,1.3319821645723549,6.749999999999999,0.3037503263482166,0,30.833333333333332,35.5,8.0,48.0,13.993053832368243,0.4538287729416728,-0.6853146853146864,-0.022226422226422262,0.84375,-2.0,0.028583134839341398,1,0.6666666666666666,0.5,0.0,2.0,0.7453559924999298,1.1180339887498947,0.08391608391608388,0.12587412587412583,,0.0,0.1510489510489511,0,0,6,8,127.9511666666667,0.06252385350140091,0.014816850699550736,0.04819547040732987,0,0,0
CUST_7040,Suburban,Yearly,1,43.0,1,34.74,0,7.0,2023,1,308.1041666666667,288.91999999999996,258.25,406.55,45.76330543465535,0.14853192649019248,0.31087412587411195,0.001008990333488226,0.9539644012944986,-78.90000000000003,0.0005499069069662922,0,8.964166666666667,8.545,5.69,13.99,1.9315557560911591,0.21547521681782938,-0.24849650349650385,-0.02772109363166353,0.8027670527670527,-0.7300000000000004,0.197233580190736,1,22.166666666666668,23.0,1.0,46.0,14.55354099714415,0.656550721675676,0.46153846153846134,0.020821283979178706,1.0392156862745099,-4.0,0.011984867591424976,0,0.4166666666666667,0.0,0.0,1.0,0.4930066485916347,1.1832159566199232,0.03146853146853144,0.07552447552447544,2.0,0.0,0.04855144855144856,0,0,5,5,61.620833333333344,0.08114138887010615,0.02909459733585773,0.07194536479816079,0,0,0
CUST_7041,Suburban,Monthly,1,43.0,0,53.51,0,51.0,2019,0,608.5991666666666,603.28,526.82,686.29,42.098185324772466,0.0691722690902564,-3.3490559440559675,-0.0055028927535325815,0.9511680608206188,-119.8599999999999,0.07541762375753877,1,9.788333333333332,9.24,4.71,16.46,3.0417917782488373,0.31075686479640774,-0.09811188811188828,-0.010023349713457003,0.943840579710145,-4.119999999999999,0.012397642109920977,1,19.166666666666668,11.0,6.0,48.0,13.489708011006844,0.7038108527481831,0.048951048951047675,0.002553967771359009,1.804878048780488,-13.0,0.00015691833734880593,0,0.5833333333333334,0.0,0.0,3.0,0.9537935951882998,1.6350747346085137,-0.03846153846153846,-0.06593406593406592,0.0,-1.0,0.019377568995889605,1,0,4,7,121.71983333333333,0.05750911587949924,0.016083382740966618,0.03149308726734482,0,0,0
CUST_7042,Rural,Prepaid,1,43.0,1,51.83,0,14.0,2022,0,667.4783333333334,681.11,598.58,739.65,51.21966172498819,0.0767360664266079,-4.164405594405618,-0.0062390123940187095,0.9301114789098384,-2.5699999999999363,0.07877482047441908,1,10.084999999999999,9.614999999999998,6.45,16.17,2.896671940923469,0.28722577500480606,-0.4655944055944058,-0.046167020881944056,0.5977401129943504,-2.579999999999999,0.30787304930032233,1,27.666666666666668,28.5,9.0,42.0,9.40153651744697,0.33981457291977,-0.3006993006993015,-0.01086864942286632,0.9124999999999999,10.0,0.012190512190512185,1,0.6666666666666666,0.0,0.0,3.0,1.0274023338281628,1.5411035007422442,0.048951048951048924,0.0734265734265734,0.5,0.0,0.027051895472948104,0,0,4,8,133.49566666666666,0.059927038830224204,0.015109104665070275,0.04144953519090507,0,1,0
CUST_7043,Suburban,Monthly,0,30.0,0,31.54,0,70.0,2018,0,421.87999999999994,422.78499999999997,369.19,501.55,39.729015635091365,0.09417136540033036,-0.23671328671331804,-0.0005610915111247702,0.9996753472624816,-8.330000000000041,0.0004230429414483324,1,10.303333333333335,10.02,3.83,15.07,2.898744939145599,0.2813404987847556,0.025594405594404856,0.0024840898344618105,1.10231135282121,4.59,0.0009290196081513732,0,28.0,25.0,12.0,44.0,11.916375287812984,0.4255848317076066,1.2307692307692295,0.04395604395604391,2.06,0.0,0.12712170458649336,0,0.6666666666666666,1.0,0.0,2.0,0.6236095644623235,0.9354143466934853,-0.041958041958041974,-0.06293706293706297,1.0,-1.0,0.05394605394605394,1,0,7,8,84.37599999999999,0.09481369109699442,0.024422426598400816,0.06636958376789609,0,0,0
CUST_7044,Suburban,Prepaid,0,46.0,1,62.38,0,7.0,2023,1,615.6308333333333,703.9200000000001,279.21,814.32,200.37152594028646,0.3254735063469365,-35.78996503496507,-0.05813543295286284,0.42635544393558866,-383.26000000000005,0.3801940609712832,1,8.188333333333334,8.33,2.98,12.83,3.0714242986312104,0.3750976143250002,-0.5602797202797211,-0.06842414658413039,0.43401552575864505,-3.27,0.39653814100541884,1,20.75,17.0,7.0,43.0,11.402667816495109,0.5495261598310895,-1.276223776223777,-0.06150476029994106,0.4148936170212766,-32.0,0.1492778972349554,1,0.75,1.0,0.0,2.0,0.7216878364870323,0.9622504486493764,-0.05244755244755251,-0.06993006993007002,0.3333333333333333,0.0,0.06293706293706293,1,0,7,9,123.12616666666666,0.07309575408422526,0.013300719993177734,0.03370526438328165,0,1,0
CUST_7045,Suburban,Monthly,0,36.0,1,80.32,0,11.0,2023,1,476.81333333333333,470.77,410.08,552.1,35.04933079088514,0.07350744692028707,-0.11552447552449666,-0.00024228449048788482,1.0235837694615368,-8.96999999999997,0.00012946230704403506,1,9.955833333333333,10.085,4.04,13.37,2.3969510436292927,0.24075845420232286,-0.14206293706293757,-0.014269316520927857,0.8837133550488598,-5.8500000000000005,0.041859886071636584,1,25.833333333333332,27.0,4.0,46.0,12.522202504174558,0.48473041951643453,-0.027972027972028274,-0.0010827881795623848,0.8148148148148148,9.0,5.9462238381636446e-05,1,0.5833333333333334,1.0,0.0,1.0,0.4930066485916347,0.8451542547285166,-0.038461538461538484,-0.06593406593406596,0.5,0.0,0.07252747252747252,1,0,7,7,95.36266666666667,0.07340398758423981,0.020879939039736024,0.054179133693129385,0,0,0
CUST_7046,Suburban,Monthly,1,43.0,0,74.3,0,22.0,2022,0,526.915,532.865,429.98,592.13,47.76736377137288,0.09065478069778404,5.752937062937027,0.01091815010568503,1.0734636168193528,61.32000000000005,0.17285083814443192,0,10.096666666666666,10.684999999999999,6.41,14.16,2.3129214330702106,0.22907772529582807,0.4114685314685312,0.040752908365981964,1.4394060995184594,-0.2699999999999996,0.3771432014968142,0,25.083333333333332,27.5,1.0,45.0,13.73231185521538,0.5474675822677229,1.1433566433566418,0.045582324652092034,1.2352941176470587,4.0,0.08260967535502615,0,0.5,0.0,0.0,2.0,0.6454972243679028,1.2909944487358056,-0.006993006993007017,-0.013986013986014035,2.0,-1.0,0.0013986013986013982,1,0,5,6,105.383,0.05693517929836881,0.01916185089941768,0.04760413602446948,0,0,0
CUST_7047,Suburban,Prepaid,1,43.0,1,55.96,0,6.0,2023,1,603.0708333333333,602.24,520.13,692.29,40.01945869580891,0.06635946639072343,6.339615384615361,0.010512223497154747,1.0966179716956916,127.33999999999992,0.29904613419443155,0,9.680833333333334,9.04,4.74,13.94,2.521971643818031,0.2605118337420709,0.21479020979020924,0.022187161207562284,1.2802967848309976,4.92,0.08643773086116596,0,18.833333333333332,16.0,3.0,42.0,11.943152384897752,0.634149684153863,-1.6293706293706303,-0.08651525465684763,0.32051282051282054,-16.0,0.22179748197274987,1,0.5,0.0,0.0,2.0,0.6454972243679028,1.2909944487358056,-0.006993006993007035,-0.01398601398601407,1.0,-1.0,0.0013986013986013982,1,0,5,6,120.61416666666668,0.04974540027774515,0.016052564306293482,0.031229056841028897,0,0,0
CUST_7048,Rural,Prepaid,0,25.0,0,46.58,0,43.0,2020,0,462.14750000000004,468.82500000000005,384.5,500.92,29.855750737225378,0.06460221192849767,-0.01632867132869658,-3.533216414390769e-05,0.998302270619559,-32.960000000000036,3.5645153879428806e-06,1,9.580833333333333,9.265,7.15,14.72,2.127175193902833,0.22202402650112202,0.03171328671328618,0.0033100760246971748,0.9781872884543061,1.9499999999999993,0.0026486878517298653,0,22.583333333333332,19.5,2.0,49.0,14.654113946450519,0.6488906544553735,-0.40209790209790314,-0.017805073155626707,0.8636363636363636,12.0,0.008972206850808542,1,0.08333333333333333,0.0,0.0,1.0,0.2763853991962833,3.3166247903554,0.017482517482517487,0.20979020979020985,,0.0,0.04767959313413861,0,0,1,1,92.4295,0.010819056686447509,0.020731115787347834,0.04886607270045458,0,0,0
